date,symbol,direction,strength,auction_interval_min,realised_end,realised_sessions
2026-05-21,3624,long,0.5901,5.0,2026-06-03,10
2026-05-21,6806,long,-0.6174,60.0,2026-06-11,16
2026-05-21,8455,long,1.1397,5.0,2026-06-03,10
2026-05-22,3090,long,0.8578,5.0,2026-06-09,13
2026-05-25,2911,long,0.738,5.0,2026-06-10,13
2026-05-25,3675,long,0.3424,5.0,2026-06-05,10
2026-05-25,5321,long,0.6553,5.0,2026-07-13,34
2026-05-25,6538,long,0.7684,5.0,2026-06-05,10
2026-05-25,6742,long,0.4837,5.0,2026-06-05,10
2026-05-25,6834,long,0.9915,5.0,2026-06-10,13
2026-05-25,7610,long,0.9592,20.0,2026-06-17,18
2026-05-25,8027,long,0.7158,20.0,2026-06-05,10
2026-05-26,2327,long,1.3266,5.0,2026-06-08,10
2026-05-26,2424,long,-0.4258,10.0,2026-06-08,10
2026-05-26,2478,long,0.8265,5.0,2026-06-08,10
2026-05-26,3167,long,0.2521,20.0,2026-06-08,10
2026-05-26,3491,long,0.3312,5.0,2026-06-08,10
2026-05-26,4722,long,0.5691,5.0,2026-06-08,10
2026-05-26,4916,long,0.5426,5.0,2026-06-08,10
2026-05-26,8021,long,0.0288,20.0,2026-06-08,10
2026-05-27,2455,long,0.3596,20.0,2026-06-09,10
2026-05-27,4127,long,0.7552,5.0,2026-06-09,10
2026-05-28,2061,long,0.7275,5.0,2026-06-15,13
2026-05-28,3189,long,0.3819,5.0,2026-06-10,10
2026-05-28,3236,long,0.8564,5.0,2026-06-10,10
2026-05-28,4919,long,0.3859,20.0,2026-06-10,10
2026-05-28,4958,long,0.3503,5.0,2026-06-10,10
2026-05-28,6271,long,0.4501,5.0,2026-06-10,10
2026-05-28,6570,long,0.5141,5.0,2026-06-10,10
2026-05-28,6906,long,0.6427,5.0,2026-06-10,10
2026-05-29,3191,long,0.6937,5.0,2026-06-11,10
2026-05-29,3532,long,0.5978,20.0,2026-06-11,10
2026-05-29,6239,long,0.7482,5.0,2026-06-11,10
2026-05-29,6405,long,0.6609,20.0,2026-06-11,10
2026-05-29,6821,long,0.3559,5.0,2026-06-11,10
2026-06-01,1568,long,0.5912,5.0,2026-06-17,13
2026-06-01,2375,long,0.9588,5.0,2026-06-12,10
2026-06-01,2472,long,1.102,5.0,2026-06-12,10
2026-06-01,3021,long,0.75,5.0,2026-06-17,13
2026-06-01,6116,long,1.1007,5.0,2026-06-17,13
2026-06-01,6291,long,0.609,5.0,2026-06-12,10
2026-06-01,6488,long,0.75,20.0,2026-06-12,10
2026-06-01,7828,long,0.1463,5.0,2026-06-12,10
2026-06-02,2302,long,0.9565,5.0,2026-06-15,10
2026-06-02,3485,long,,5.0,2026-06-15,10
2026-06-02,3523,long,0.4463,5.0,2026-06-18,13
2026-06-02,3528,long,0.6065,5.0,2026-06-15,10
2026-06-02,4973,long,0.8326,5.0,2026-06-15,10
2026-06-02,6654,long,0.851,5.0,2026-06-15,10
2026-06-02,6770,long,0.6384,5.0,2026-06-15,10
2026-06-03,1563,long,0.6921,5.0,2026-06-16,10
2026-06-03,2337,long,0.0935,5.0,2026-06-16,10
2026-06-03,4979,long,-0.1226,20.0,2026-06-16,10
2026-06-04,1409,long,0.7929,5.0,2026-06-17,10
2026-06-04,3346,long,0.3676,5.0,2026-06-17,10
2026-06-04,3481,long,1.1139,5.0,2026-06-17,10
2026-06-04,3556,long,0.4449,5.0,2026-06-17,10
2026-06-04,6548,long,0.722,5.0,2026-06-17,10
2026-06-04,7709,long,0.5816,5.0,2026-06-17,10
2026-06-04,8277,long,0.5595,10.0,2026-06-17,10
2026-06-05,3288,long,0.606,5.0,2026-06-18,10
2026-06-05,3535,long,0.0379,5.0,2026-06-18,10
2026-06-05,4707,long,0.3106,5.0,2026-06-18,10
2026-06-05,8358,long,0.2047,20.0,2026-06-18,10
2026-06-05,8454,long,0.6984,5.0,2026-06-24,13
2026-06-08,1718,long,0.5536,5.0,2026-06-22,10
2026-06-08,2491,long,0.6445,5.0,2026-06-22,10
2026-06-08,3147,long,0.5894,5.0,2026-06-25,13
2026-06-08,3149,long,0.8819,5.0,2026-06-22,10
2026-06-08,3581,long,-0.2617,20.0,2026-06-25,13
2026-06-08,4807,long,0.7865,5.0,2026-06-22,10
2026-06-08,5701,long,0.8477,10.0,2026-06-22,10
2026-06-08,6442,long,0.0458,5.0,2026-06-22,10
2026-06-09,3114,long,0.7029,5.0,2026-06-23,10
2026-06-09,5426,long,0.7736,5.0,2026-06-23,10
2026-06-09,6890,long,0.5497,5.0,2026-06-26,13
2026-06-12,4542,long,0.4387,20.0,2026-06-26,10
2026-06-12,6127,long,0.6667,5.0,2026-06-26,10
2026-06-15,4402,long,0.3388,5.0,2026-06-29,10
2026-06-15,4556,long,0.7328,5.0,2026-07-02,13
2026-06-15,5345,long,0.599,5.0,2026-06-29,10
2026-06-15,6830,long,-0.3238,5.0,2026-06-29,10
2026-06-15,6924,long,-0.1136,20.0,2026-06-29,10
2026-06-16,1714,long,0.7128,5.0,2026-07-03,13
2026-06-16,8021,long,0.2634,20.0,2026-07-17,20
2026-06-17,2243,long,1.081,5.0,2026-07-06,13
2026-06-17,3167,long,0.0204,20.0,2026-07-01,10
2026-06-17,6173,long,0.7882,20.0,2026-07-01,10
2026-06-17,6187,long,0.0224,5.0,2026-07-01,10
2026-06-17,6241,long,0.3095,5.0,2026-07-01,10
2026-06-18,2383,long,0.1832,5.0,2026-07-02,10
2026-06-18,2493,long,0.9377,5.0,2026-07-02,10
2026-06-18,3026,long,1.2712,20.0,2026-07-02,10
2026-06-18,3285,long,0.6386,5.0,2026-07-02,10
2026-06-18,4991,long,-0.2,20.0,2026-07-02,10
2026-06-18,5227,long,0.6016,5.0,2026-07-07,13
2026-06-18,5468,long,0.6059,5.0,2026-07-07,13
2026-06-18,6613,long,0.4323,5.0,2026-07-02,10
2026-06-18,7828,long,0.9437,20.0,2026-07-02,10
2026-06-18,8027,long,0.0292,20.0,2026-07-02,10
2026-06-18,8042,long,0.6781,20.0,2026-07-02,10
2026-06-22,2455,long,,20.0,2026-07-03,10
2026-06-22,2478,long,,20.0,2026-07-03,10
2026-06-22,3163,long,,5.0,2026-07-03,10
2026-06-22,3441,long,,5.0,2026-07-07,12
2026-06-22,3532,long,,20.0,2026-07-03,10
2026-06-22,6488,long,,20.0,2026-07-03,10
2026-06-23,3090,long,0.5605,20.0,2026-07-08,12
2026-06-23,4551,long,0.4534,5.0,2026-07-06,10
2026-06-24,1303,long,0.7738,5.0,2026-07-07,10
2026-06-24,2061,long,0.9795,20.0,2026-07-07,10
2026-06-24,2305,long,0.7966,5.0,2026-07-07,10
2026-06-24,2342,long,0.321,5.0,2026-07-07,10
2026-06-24,2492,long,0.7947,20.0,2026-07-07,10
2026-06-24,3624,long,0.6915,20.0,2026-07-09,12
2026-06-24,4764,long,-0.0156,5.0,2026-07-07,10
2026-06-24,4923,long,0.542,5.0,2026-07-07,10
2026-06-24,6415,long,0.0437,5.0,2026-07-07,10
2026-06-24,6693,long,0.598,5.0,2026-07-07,10
2026-06-24,7610,long,0.932,20.0,2026-07-07,10
2026-06-24,8096,long,0.2088,5.0,2026-07-07,10
2026-06-24,8996,long,0.2775,5.0,2026-07-07,10
2026-06-25,2316,long,0.2857,5.0,2026-07-08,10
2026-06-25,3675,long,0.2365,20.0,2026-07-08,10
2026-06-25,6715,long,0.0699,5.0,2026-07-08,10
2026-06-25,7712,long,0.1087,5.0,2026-07-08,10
2026-06-26,2481,long,0.3017,5.0,2026-07-09,10
2026-06-26,5425,long,0.2153,5.0,2026-07-09,10
2026-06-26,5489,long,0.7318,5.0,2026-07-09,10
2026-06-26,6141,long,0.0763,5.0,2026-07-09,10
2026-06-26,6620,long,0.3553,5.0,2026-07-09,10
2026-06-26,6834,long,0.6152,20.0,2026-07-09,10
2026-06-29,5464,long,0.3245,5.0,2026-07-13,10
2026-06-29,6243,long,0.276,5.0,2026-07-13,10
2026-06-29,6683,long,0.0,5.0,2026-07-13,10
2026-06-30,1435,long,0.9377,5.0,2026-07-17,13
2026-06-30,2233,long,-0.4533,5.0,2026-07-14,10
2026-06-30,2483,long,1.1673,5.0,2026-07-14,10
2026-06-30,3450,long,0.0296,5.0,2026-07-14,10
2026-06-30,6226,long,0.5423,5.0,2026-07-17,13
2026-06-30,8024,long,0.3,5.0,2026-07-14,10
2026-07-01,3230,long,0.513,5.0,2026-07-20,13
2026-07-02,2303,long,0.1943,5.0,2026-07-16,10
2026-07-03,3189,long,0.1231,20.0,2026-07-17,10
2026-07-03,8033,long,0.3829,5.0,2026-07-17,10
2026-07-06,1447,long,0.5182,5.0,2026-07-20,10
2026-07-06,1617,long,0.4671,5.0,2026-07-20,10
2026-07-06,3055,long,0.4734,5.0,2026-07-23,13
2026-07-06,3147,long,-0.1144,20.0,2026-07-20,10
2026-07-06,6217,long,0.0113,5.0,2026-08-17,27
2026-07-06,7795,long,0.6072,5.0,2026-07-20,10
2026-07-06,911608,long,-0.1149,,2026-07-20,10
2026-07-07,1515,long,0.6255,5.0,2026-07-21,10
2026-07-07,1718,long,0.5431,20.0,2026-07-21,10
2026-07-08,2466,long,1.1045,5.0,2026-07-22,10
2026-07-08,6617,long,0.6421,5.0,2026-07-22,10
2026-07-09,4707,long,0.8512,20.0,2026-07-23,10
2026-07-09,6174,long,0.2503,5.0,2026-07-23,10
2026-07-09,8261,long,1.1155,5.0,2026-07-27,12
2026-07-13,4169,long,,5.0,2026-07-27,11
2026-07-14,8027,long,0.041,20.0,2026-07-27,10
2026-07-15,2434,long,1.3108,5.0,2026-07-31,13
2026-07-15,4542,long,0.0209,20.0,2026-07-28,10
2026-07-15,4556,long,0.8039,20.0,2026-07-28,10
2026-07-15,6831,long,-0.0536,5.0,2026-07-28,10
2026-07-16,2492,long,-0.1568,20.0,2026-08-03,13
2026-07-16,8096,long,0.0034,20.0,2026-07-29,10
2026-07-16,8291,long,-0.3648,25.0,2026-08-07,17
2026-07-17,6173,long,-0.2491,20.0,2026-08-04,13
2026-07-17,6907,long,0.777,5.0,2026-07-30,10
2026-07-17,7714,long,0.5742,5.0,2026-07-30,10
2026-07-20,3090,long,-0.357,20.0,2026-07-31,10
2026-07-20,8383,long,0.4809,5.0,2026-07-31,10
2026-07-21,4139,long,0.5152,5.0,2026-08-06,13
2026-07-22,2483,long,-0.0333,20.0,2026-08-04,10
2026-07-22,3026,long,-0.2397,20.0,2026-08-07,13
2026-07-22,3288,long,0.1525,5.0,2026-08-04,10
2026-07-22,3624,long,-0.485,20.0,2026-08-07,13
2026-07-22,3675,long,-0.3395,20.0,2026-08-04,10
2026-07-22,6683,long,-0.271,20.0,2026-08-04,10
2026-07-22,6727,long,-0.3151,5.0,2026-08-04,10
2026-07-23,8028,long,-0.0065,5.0,2026-08-05,10
2026-07-24,3167,long,-0.1324,20.0,2026-08-17,16
2026-07-24,6182,long,0.0905,5.0,2026-08-07,11
2026-07-27,7610,long,-0.2622,20.0,2026-08-17,15
2026-07-27,8033,long,0.3502,20.0,2026-08-07,10
2026-07-27,911608,long,-0.0678,,2026-08-07,10
2026-07-28,6969,long,0.4163,5.0,2026-08-07,9
2026-07-30,4979,long,-0.1888,5.0,2026-08-07,7
2026-07-30,4991,long,-0.3274,20.0,2026-08-07,7
2026-07-31,1515,long,-0.2271,20.0,2026-08-07,6
2026-07-31,3055,long,-0.269,20.0,2026-08-07,6
2026-07-31,3532,long,-0.3062,20.0,2026-08-07,6
2026-08-03,4169,long,-0.1832,5.0,2026-08-07,5
2026-08-03,6531,long,-0.3059,5.0,2026-08-17,10
2026-08-03,6739,long,-0.3158,5.0,2026-08-07,5
2026-08-03,7828,long,-0.4224,5.0,2026-08-07,5
2026-08-03,8046,long,-0.1965,2.0,2026-08-11,7
2026-08-04,4556,long,-0.0621,2.0,2026-08-10,5
2026-08-05,3362,long,0.059,2.0,2026-08-13,7
2026-08-10,2059,long,0.3467,2.0,2026-08-14,5
2026-08-10,2455,long,0.1014,2.0,2026-08-14,5
2026-08-10,3037,long,0.0914,2.0,2026-08-14,5
2026-08-10,3189,long,0.0352,2.0,2026-08-14,5
2026-08-10,3653,long,0.3666,2.0,2026-08-14,5
2026-08-10,6274,long,-0.0828,2.0,2026-08-14,5
2026-08-11,1815,long,-0.0581,2.0,2026-08-17,5
2026-08-11,2491,long,-0.0057,2.0,2026-08-17,5
2026-08-11,3006,long,0.2083,2.0,2026-08-17,5
2026-08-11,3081,long,0.2739,2.0,2026-08-17,5
2026-08-11,3450,long,0.0175,2.0,2026-08-17,5
2026-08-11,4971,long,0.1729,2.0,2026-08-17,5
2026-08-11,5351,long,0.14,2.0,2026-08-17,5
2026-08-11,6213,long,0.1892,2.0,2026-08-20,8
2026-08-11,6451,long,-0.0694,2.0,2026-08-17,5
2026-08-11,8021,long,-0.1447,2.0,2026-08-17,5
2026-08-12,6426,long,0.2493,2.0,2026-08-18,5
2026-08-13,3163,long,-0.0477,2.0,2026-08-21,7
2026-08-13,4931,long,0.192,2.0,2026-08-21,7
2026-08-13,7711,long,0.4094,2.0,2026-08-19,5
2026-08-14,3026,long,-0.0979,2.0,2026-08-20,5
2026-08-14,4979,long,0.4388,2.0,2026-08-20,5
2026-08-14,4991,long,0.195,2.0,2026-08-20,5
2026-08-17,5475,long,0.0791,2.0,2026-08-26,8
2026-08-17,6225,long,0.5538,10.0,2026-08-27,9
2026-08-17,6716,long,0.4808,2.0,2026-08-21,5
2026-08-18,7795,long,0.2026,2.0,2026-08-24,5
2026-08-18,8033,long,-0.0636,2.0,2026-08-24,5
2026-08-18,911608,long,-0.0185,,2026-08-24,5
2026-08-19,3498,long,0.6493,2.0,2026-08-27,7
2026-08-20,3490,long,0.6926,2.0,2026-08-26,5
2026-08-24,2455,long,0.2192,2.0,2026-08-27,4
2026-08-24,5314,long,-0.5365,2.0,2026-08-27,4
2026-08-24,5321,long,0.2377,2.0,2026-08-27,4
2026-08-25,3625,long,-0.3439,10.0,2026-08-27,3
2026-08-25,4304,long,0.5676,2.0,2026-08-27,3
2026-08-25,4971,long,0.224,2.0,2026-08-27,3
2026-08-26,3234,long,0.8268,2.0,2026-08-27,2
2026-08-27,2486,long,0.4228,2.0,2026-08-27,1
2026-08-27,3362,long,0.1643,2.0,2026-08-27,1
